Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
1712,CA-2023-123491,30-10-2023,05-11-2023,Standard Class,JK-15205,Consumer,94122,OFF-AP-10002684,170212,14,0,510636
1713,CA-2021-145401,30-01-2021,04-02-2021,Standard Class,JP-15520,Consumer,77070,OFF-PA-10004405,14304,6,2,50064
1714,US-2023-124968,08-09-2023,13-09-2023,Second Class,MM-18055,Consumer,60610,FUR-TA-10004289,765625,7,5,-5665625
1715,CA-2023-104003,07-10-2023,13-10-2023,Standard Class,DC-13285,Consumer,94110,FUR-BO-10003965,307666,2,15,-144784
1716,CA-2022-154788,30-04-2022,04-05-2022,Standard Class,JL-15835,Consumer,10011,OFF-BI-10003314,7712,2,2,27956
1717,CA-2022-169943,19-05-2022,24-05-2022,Standard Class,BN-11515,Consumer,10011,OFF-AP-10001563,2429,5,0,70441
1718,CA-2022-169943,19-05-2022,24-05-2022,Standard Class,BN-11515,Consumer,10011,OFF-ST-10004123,4549,5,0,0
1719,CA-2022-169943,19-05-2022,24-05-2022,Standard Class,BN-11515,Consumer,10011,FUR-FU-10002088,3592,4,0,150864
1720,CA-2022-169943,19-05-2022,24-05-2022,Standard Class,BN-11515,Consumer,10011,FUR-FU-10000010,3976,8,0,123256
1721,CA-2022-169943,19-05-2022,24-05-2022,Standard Class,BN-11515,Consumer,10011,OFF-BI-10002824,47744,4,2,1492
1722,US-2021-123218,20-12-2021,25-12-2021,Standard Class,KD-16345,Consumer,60623,TEC-PH-10001061,159984,2,2,119988
1723,US-2021-123218,20-12-2021,25-12-2021,Standard Class,KD-16345,Consumer,60623,TEC-AC-10000736,255968,4,2,511936
1724,US-2021-123218,20-12-2021,25-12-2021,Standard Class,KD-16345,Consumer,60623,FUR-BO-10003966,359058,3,3,-718116
1725,CA-2021-127453,19-12-2021,20-12-2021,First Class,JK-15370,Consumer,19143,OFF-AP-10000828,434352,3,2,434352
1726,CA-2021-127453,19-12-2021,20-12-2021,First Class,JK-15370,Consumer,19143,OFF-AP-10002906,3552,2,2,444
1727,CA-2021-127453,19-12-2021,20-12-2021,First Class,JK-15370,Consumer,19143,OFF-AP-10003860,88832,4,2,77728
1728,US-2023-164056,29-04-2023,04-05-2023,Second Class,FM-14215,Corporate,43017,FUR-TA-10001307,104835,5,4,-6989
1729,CA-2022-106894,07-02-2022,07-02-2022,Same Day,CA-12265,Consumer,22153,TEC-AC-10003063,100,4,0,21
1730,CA-2022-106894,07-02-2022,07-02-2022,Same Day,CA-12265,Consumer,22153,OFF-LA-10001045,783,3,0,36018
1731,CA-2020-125136,28-09-2020,03-10-2020,Standard Class,KD-16495,Corporate,28314,OFF-PA-10001457,96256,8,2,312832
1732,CA-2020-125136,28-09-2020,03-10-2020,Standard Class,KD-16495,Corporate,28314,OFF-PA-10001804,10688,2,2,37408
1733,US-2022-131149,10-07-2022,14-07-2022,Standard Class,LH-17155,Consumer,75081,OFF-ST-10000689,33804,3,2,-33804
1734,US-2022-131149,10-07-2022,14-07-2022,Standard Class,LH-17155,Consumer,75081,OFF-AR-10002135,15424,4,2,17352
1735,CA-2023-101483,29-07-2023,01-08-2023,Second Class,AG-10675,Consumer,28540,OFF-AP-10002082,34848,2,2,6534
1736,CA-2023-101483,29-07-2023,01-08-2023,Second Class,AG-10675,Consumer,28540,TEC-PH-10003442,22,5,2,1375
1737,CA-2023-101483,29-07-2023,01-08-2023,Second Class,AG-10675,Consumer,28540,OFF-AR-10002833,4368,3,2,3822
1738,CA-2021-130204,03-09-2021,09-09-2021,Standard Class,DB-13120,Corporate,94122,OFF-ST-10001325,3144,3,0,84888
1739,CA-2021-130204,03-09-2021,09-09-2021,Standard Class,DB-13120,Corporate,94122,TEC-AC-10003038,179,2,0,3401
1740,CA-2021-130204,03-09-2021,09-09-2021,Standard Class,DB-13120,Corporate,94122,TEC-AC-10003590,12945,5,0,46602
1741,CA-2020-110527,09-08-2020,16-08-2020,Standard Class,ED-13885,Home Office,92037,OFF-LA-10000262,2088,8,0,96048
1742,CA-2023-152807,30-10-2023,03-11-2023,Standard Class,MC-18100,Consumer,19140,OFF-PA-10004355,20736,4,2,72576
1743,CA-2023-152807,30-10-2023,03-11-2023,Standard Class,MC-18100,Consumer,19140,FUR-FU-10004415,7168,2,2,9856
1744,CA-2023-152807,30-10-2023,03-11-2023,Standard Class,MC-18100,Consumer,19140,OFF-ST-10002486,11168,2,2,-25128
1745,CA-2023-152807,30-10-2023,03-11-2023,Standard Class,MC-18100,Consumer,19140,TEC-AC-10001142,4424,7,2,-553
1746,CA-2020-133270,06-06-2020,09-06-2020,First Class,BM-11785,Consumer,14609,OFF-AR-10002656,1336,2,0,49432
1747,CA-2022-155670,13-08-2022,17-08-2022,Second Class,EM-14065,Consumer,28540,OFF-BI-10000138,11232,8,7,-82368
1748,CA-2022-155670,13-08-2022,17-08-2022,Second Class,EM-14065,Consumer,28540,OFF-PA-10004947,10272,3,2,321
1749,US-2020-157406,25-04-2020,29-04-2020,Standard Class,DA-13450,Home Office,77095,OFF-PA-10003543,10368,2,2,36288
1750,US-2020-157406,25-04-2020,29-04-2020,Standard Class,DA-13450,Home Office,77095,OFF-AR-10002221,624,3,2,546
1751,CA-2021-139094,22-11-2021,27-11-2021,Standard Class,MO-17800,Home Office,78207,FUR-TA-10004607,206962,2,3,-325226
1752,CA-2023-168837,14-10-2023,17-10-2023,First Class,JW-15955,Consumer,94601,FUR-FU-10001918,946,2,0,36894
1753,CA-2023-116715,02-12-2023,05-12-2023,First Class,VW-21775,Corporate,94122,OFF-ST-10004340,55962,9,0,1510974
1754,CA-2023-116715,02-12-2023,05-12-2023,First Class,VW-21775,Corporate,94122,OFF-PA-10004475,10992,2,0,538608
1755,CA-2023-116715,02-12-2023,05-12-2023,First Class,VW-21775,Corporate,94122,OFF-PA-10003893,856,2,0,3852
1756,CA-2021-135622,08-12-2021,11-12-2021,Second Class,TT-21460,Home Office,76106,OFF-PA-10000100,360712,11,2,1307581
1757,CA-2021-135622,08-12-2021,11-12-2021,Second Class,TT-21460,Home Office,76106,TEC-PH-10001817,17184,6,2,15036
1758,US-2021-107349,13-07-2021,15-07-2021,First Class,SL-20155,Home Office,77095,OFF-BI-10001765,41568,6,8,-665088
1759,CA-2020-139017,11-05-2020,17-05-2020,Standard Class,RM-19375,Consumer,77095,TEC-AC-10001013,46864,2,2,76154
1760,CA-2020-141817,05-01-2020,12-01-2020,Standard Class,MB-18085,Consumer,19143,OFF-AR-10003478,19536,3,2,4884
1761,CA-2021-130785,05-09-2021,09-09-2021,Standard Class,AG-10900,Consumer,92105,FUR-BO-10000330,411332,4,15,-48392
1762,CA-2021-130785,05-09-2021,09-09-2021,Standard Class,AG-10900,Consumer,92105,OFF-BI-10001900,28752,6,2,97038
1763,CA-2021-130785,05-09-2021,09-09-2021,Standard Class,AG-10900,Consumer,92105,FUR-BO-10003159,293199,3,15,-206964
1764,CA-2022-110254,04-08-2022,08-08-2022,Standard Class,ML-17755,Home Office,23434,OFF-SU-10002573,3506,2,0,10518
1765,CA-2022-110254,04-08-2022,08-08-2022,Standard Class,ML-17755,Home Office,23434,OFF-LA-10004484,413,1,0,18998
1766,CA-2022-110254,04-08-2022,08-08-2022,Standard Class,ML-17755,Home Office,23434,FUR-FU-10001591,1098,9,0,46116
1767,CA-2022-110254,04-08-2022,08-08-2022,Standard Class,ML-17755,Home Office,23434,OFF-LA-10002034,982,2,0,48118
1768,US-2020-158057,22-03-2020,26-03-2020,Standard Class,CC-12685,Consumer,27405,OFF-BI-10004410,7644,4,7,-58604
1769,US-2020-158057,22-03-2020,26-03-2020,Standard Class,CC-12685,Consumer,27405,OFF-BI-10002735,51465,5,7,-394565
1770,CA-2023-146024,02-03-2023,08-03-2023,Standard Class,SC-20770,Corporate,75081,OFF-SU-10001935,6976,4,2,-13952
1771,CA-2023-146024,02-03-2023,08-03-2023,Standard Class,SC-20770,Corporate,75081,OFF-BI-10003291,12222,7,8,-201663
1772,CA-2022-129686,27-11-2022,29-11-2022,Second Class,GG-14650,Corporate,60623,OFF-ST-10004337,97984,2,2,-24496
1773,CA-2022-129686,27-11-2022,29-11-2022,Second Class,GG-14650,Corporate,60623,TEC-AC-10001266,624,6,2,195
1774,CA-2020-118976,28-04-2020,03-05-2020,Standard Class,MY-18295,Corporate,21215,OFF-BI-10001628,2086,2,0,9387
1775,CA-2020-118976,28-04-2020,03-05-2020,Standard Class,MY-18295,Corporate,21215,OFF-ST-10000877,49761,9,0,1293786
1776,CA-2020-118976,28-04-2020,03-05-2020,Standard Class,MY-18295,Corporate,21215,OFF-AR-10004752,534,2,0,14952
1777,CA-2020-118976,28-04-2020,03-05-2020,Standard Class,MY-18295,Corporate,21215,OFF-LA-10000452,315,1,0,1512
1778,CA-2021-105347,24-11-2021,28-11-2021,Standard Class,DP-13000,Consumer,90004,OFF-PA-10000675,36891,9,0,1807659
1779,CA-2021-105347,24-11-2021,28-11-2021,Standard Class,DP-13000,Consumer,90004,OFF-AR-10003045,147,5,0,6615
1780,CA-2022-124667,11-11-2022,16-11-2022,Standard Class,BD-11770,Consumer,10011,TEC-AC-10003447,5997,3,0,149925
1781,CA-2022-124667,11-11-2022,16-11-2022,Standard Class,BD-11770,Consumer,10011,OFF-ST-10002276,8336,1,0,2084
1782,CA-2021-111094,09-07-2021,13-07-2021,Standard Class,CB-12535,Corporate,2038,OFF-PA-10001609,658,2,0,30268
1783,CA-2021-111094,09-07-2021,13-07-2021,Standard Class,CB-12535,Corporate,2038,OFF-BI-10001597,12294,3,0,590112
1784,CA-2023-166317,22-09-2023,26-09-2023,Standard Class,JE-15610,Corporate,53209,OFF-PA-10004475,21984,4,0,1077216
1785,CA-2023-166317,22-09-2023,26-09-2023,Standard Class,JE-15610,Corporate,53209,TEC-AC-10004510,9816,6,0,9816
1786,CA-2023-166317,22-09-2023,26-09-2023,Standard Class,JE-15610,Corporate,53209,OFF-BI-10002976,3304,8,0,155288
1787,CA-2023-166317,22-09-2023,26-09-2023,Standard Class,JE-15610,Corporate,53209,TEC-PH-10001615,8697,3,0,252213
1788,CA-2021-154326,15-02-2021,19-02-2021,Standard Class,RP-19855,Corporate,53142,TEC-PH-10001819,13497,3,0,647856
1789,CA-2021-154326,15-02-2021,19-02-2021,Standard Class,RP-19855,Corporate,53142,TEC-PH-10000560,69998,2,0,1959944
1790,CA-2021-154326,15-02-2021,19-02-2021,Standard Class,RP-19855,Corporate,53142,TEC-AC-10004568,13995,5,0,265905
1791,CA-2020-102008,30-09-2020,04-10-2020,Standard Class,RA-19915,Consumer,10011,OFF-PA-10004092,4894,1,0,2447
1792,CA-2020-120474,01-12-2020,03-12-2020,First Class,RP-19390,Consumer,53711,FUR-CH-10001854,280784,8,0,6738816
1793,CA-2020-120474,01-12-2020,03-12-2020,First Class,RP-19390,Consumer,53711,OFF-AR-10000475,4664,4,0,125928
1794,CA-2020-104773,08-12-2020,13-12-2020,Standard Class,TB-21175,Corporate,77041,OFF-ST-10000777,60416,2,2,60416
1795,CA-2022-140774,05-09-2022,10-09-2022,Standard Class,BE-11455,Home Office,66062,OFF-AR-10004022,10794,3,0,26985
1796,US-2023-139465,27-08-2023,30-08-2023,First Class,MR-17545,Home Office,10024,OFF-ST-10002352,6384,8,0,165984
1797,US-2023-139465,27-08-2023,30-08-2023,First Class,MR-17545,Home Office,10024,TEC-PH-10000455,34797,3,0,1009113
1798,US-2023-139465,27-08-2023,30-08-2023,First Class,MR-17545,Home Office,10024,OFF-BI-10003910,37008,6,2,11565
1799,CA-2022-100965,07-07-2022,11-07-2022,Standard Class,RM-19375,Consumer,95123,FUR-FU-10003039,21565,5,0,73321
1800,CA-2022-121034,08-08-2022,10-08-2022,Second Class,JF-15565,Consumer,75081,OFF-FA-10000585,11168,4,2,36296
1801,CA-2022-121034,08-08-2022,10-08-2022,Second Class,JF-15565,Consumer,75081,OFF-PA-10001994,53952,3,2,175344
1802,CA-2022-149461,13-11-2022,19-11-2022,Standard Class,AS-10135,Home Office,98002,FUR-FU-10004270,418,1,0,15048
1803,CA-2023-158379,22-09-2023,26-09-2023,Second Class,JA-15970,Consumer,19134,OFF-BI-10002498,5607,1,7,-42987
1804,CA-2023-158379,22-09-2023,26-09-2023,Second Class,JA-15970,Consumer,19134,OFF-SU-10002881,4663736,7,2,-10493406
1805,CA-2023-158379,22-09-2023,26-09-2023,Second Class,JA-15970,Consumer,19134,TEC-AC-10002926,79984,2,2,229954
1806,US-2022-116729,25-12-2022,28-12-2022,First Class,GK-14620,Corporate,90049,TEC-PH-10002200,2575944,7,2,2575944
1807,US-2022-116729,25-12-2022,28-12-2022,First Class,GK-14620,Corporate,90049,OFF-PA-10002005,4536,7,0,217728
1808,US-2022-116729,25-12-2022,28-12-2022,First Class,GK-14620,Corporate,90049,TEC-AC-10001465,25424,7,0,76272
1809,CA-2022-164938,11-02-2022,13-02-2022,First Class,PB-19210,Corporate,74133,TEC-PH-10004897,6993,7,0,6993
1810,CA-2022-165484,23-10-2022,29-10-2022,Standard Class,HK-14890,Corporate,60610,FUR-FU-10001196,16156,7,6,-12117
1811,CA-2022-165484,23-10-2022,29-10-2022,Standard Class,HK-14890,Corporate,60610,OFF-PA-10000595,54816,3,2,178152
1812,CA-2020-132612,09-06-2020,11-06-2020,Second Class,FO-14305,Consumer,22801,FUR-TA-10004534,14413,7,0,245021
1813,US-2023-161193,20-11-2023,26-11-2023,Standard Class,BT-11680,Consumer,43055,FUR-FU-10001861,776,5,2,2813
1814,US-2023-161193,20-11-2023,26-11-2023,Standard Class,BT-11680,Consumer,43055,FUR-FU-10000206,4656,2,2,15714
1815,CA-2021-131597,14-09-2021,18-09-2021,Standard Class,SP-20620,Corporate,90045,FUR-TA-10002607,170136,3,2,-85068
1816,CA-2021-164833,04-06-2021,04-06-2021,Same Day,LL-16840,Consumer,98105,OFF-LA-10000443,738,2,0,34686
1817,CA-2021-164833,04-06-2021,04-06-2021,Same Day,LL-16840,Consumer,98105,OFF-AR-10004685,926,2,0,30558
1818,CA-2021-125423,13-12-2021,15-12-2021,Second Class,MC-17575,Consumer,90036,OFF-LA-10001771,996,2,0,45816
1819,US-2020-130379,25-05-2020,29-05-2020,Standard Class,JL-15235,Consumer,60623,OFF-AP-10001394,756,2,8,-16632
1820,US-2020-130379,25-05-2020,29-05-2020,Standard Class,JL-15235,Consumer,60623,FUR-FU-10002553,2932,2,6,-24189
1821,CA-2022-168956,16-02-2022,20-02-2022,Standard Class,EA-14035,Corporate,60623,OFF-AP-10004233,92064,6,8,-2255568
1822,CA-2022-168956,16-02-2022,20-02-2022,Standard Class,EA-14035,Corporate,60623,OFF-FA-10000304,6976,4,2,18312
1823,CA-2022-168956,16-02-2022,20-02-2022,Standard Class,EA-14035,Corporate,60623,FUR-CH-10004754,62958,3,3,-26982
1824,CA-2022-168956,16-02-2022,20-02-2022,Standard Class,EA-14035,Corporate,60623,OFF-PA-10000809,5184,1,2,18144
1825,CA-2022-167507,22-12-2022,28-12-2022,Standard Class,SA-20830,Consumer,97756,OFF-BI-10003694,3132,10,7,-25056
1826,CA-2022-167507,22-12-2022,28-12-2022,Standard Class,SA-20830,Consumer,97756,FUR-FU-10001935,1184,4,2,3108
1827,CA-2022-167507,22-12-2022,28-12-2022,Standard Class,SA-20830,Consumer,97756,FUR-FU-10002878,22784,1,2,48416
1828,CA-2022-109344,08-02-2022,11-02-2022,Second Class,CH-12070,Home Office,27604,TEC-PH-10002624,1127976,3,2,1268973
1829,US-2021-140851,13-07-2021,15-07-2021,Second Class,ND-18460,Corporate,31204,OFF-PA-10000019,3888,6,0,186624
1830,CA-2020-103373,18-05-2020,24-05-2020,Standard Class,BS-11755,Consumer,44105,TEC-PH-10002885,779796,2,4,-1689558
1831,CA-2023-145884,21-10-2023,21-10-2023,Same Day,SL-20155,Home Office,74403,TEC-PH-10000895,143992,8,0,3743792
1832,CA-2023-145884,21-10-2023,21-10-2023,Same Day,SL-20155,Home Office,74403,FUR-TA-10002356,26211,1,0,629064
1833,CA-2021-131422,05-11-2021,09-11-2021,Standard Class,GB-14530,Corporate,28110,FUR-CH-10001270,207,3,2,25875
1834,CA-2023-162691,01-08-2023,07-08-2023,Standard Class,AS-10045,Corporate,78745,TEC-MA-10000488,1439982,3,4,-2639967
1835,CA-2023-162691,01-08-2023,07-08-2023,Standard Class,AS-10045,Corporate,78745,OFF-PA-10003729,36288,7,2,127008
1836,CA-2020-141278,21-06-2020,24-06-2020,First Class,RM-19375,Consumer,6450,OFF-AR-10003056,214,5,0,6206
1837,CA-2023-122693,19-02-2023,21-02-2023,Second Class,NH-18610,Corporate,30076,OFF-AP-10002518,124586,7,0,3612994
1838,CA-2020-117345,01-08-2020,05-08-2020,Standard Class,BF-10975,Corporate,28205,OFF-LA-10000240,17544,3,2,59211
1839,CA-2020-117345,01-08-2020,05-08-2020,Standard Class,BF-10975,Corporate,28205,FUR-FU-10000629,44128,4,2,121352
1840,CA-2020-117345,01-08-2020,05-08-2020,Standard Class,BF-10975,Corporate,28205,OFF-AP-10001005,6292,1,2,102245
1841,CA-2020-117345,01-08-2020,05-08-2020,Standard Class,BF-10975,Corporate,28205,OFF-PA-10002377,78304,2,2,29364
1842,CA-2022-157763,18-07-2022,23-07-2022,Standard Class,KH-16330,Corporate,42104,FUR-CH-10000988,14081,1,0,394268
1843,CA-2021-135391,09-02-2021,11-02-2021,Second Class,FA-14230,Corporate,78207,OFF-LA-10001074,40096,4,2,135324
1844,CA-2021-135391,09-02-2021,11-02-2021,Second Class,FA-14230,Corporate,78207,FUR-FU-10001986,40784,2,6,-30588
1845,US-2023-113852,29-07-2023,02-08-2023,Standard Class,GW-14605,Consumer,98115,TEC-AC-10003027,9057,3,0,117741
1846,US-2023-158512,12-01-2023,17-01-2023,Second Class,DA-13450,Home Office,20016,OFF-PA-10001804,4008,6,0,192384
1847,US-2023-158512,12-01-2023,17-01-2023,Second Class,DA-13450,Home Office,20016,FUR-FU-10004973,3768,2,0,158256
1848,CA-2023-128370,10-09-2023,10-09-2023,Same Day,FH-14275,Corporate,90004,FUR-CH-10002602,362352,3,2,271764
1849,CA-2023-128370,10-09-2023,10-09-2023,Same Day,FH-14275,Corporate,90004,OFF-BI-10004140,7184,2,2,2245
1850,CA-2021-160472,20-07-2021,25-07-2021,Second Class,RK-19300,Consumer,46614,OFF-ST-10000464,3476,1,0,97328
1851,CA-2021-160472,20-07-2021,25-07-2021,Second Class,RK-19300,Consumer,46614,TEC-AC-10002253,8312,5,0,12468
1852,CA-2021-160472,20-07-2021,25-07-2021,Second Class,RK-19300,Consumer,46614,OFF-PA-10000528,264,5,0,1188
1853,CA-2021-160472,20-07-2021,25-07-2021,Second Class,RK-19300,Consumer,46614,OFF-EN-10000483,10675,7,0,49105
1854,CA-2021-160472,20-07-2021,25-07-2021,Second Class,RK-19300,Consumer,46614,OFF-PA-10003129,9782,2,0,459754
1855,CA-2021-160472,20-07-2021,25-07-2021,Second Class,RK-19300,Consumer,46614,OFF-ST-10003442,1414,5,0,38178
1856,CA-2020-114643,13-06-2020,17-06-2020,Standard Class,FM-14215,Corporate,90032,OFF-AR-10003631,1452,3,0,47916
1857,US-2023-158218,12-05-2023,15-05-2023,Second Class,AC-10420,Corporate,77041,OFF-ST-10000563,12792,5,2,-1599
1858,US-2023-158218,12-05-2023,15-05-2023,Second Class,AC-10420,Corporate,77041,OFF-BI-10002133,3424,4,8,-53072
1859,CA-2021-121608,03-09-2021,05-09-2021,First Class,JB-15400,Corporate,6010,OFF-AP-10002311,13762,2,0,605528
1860,CA-2021-121608,03-09-2021,05-09-2021,First Class,JB-15400,Corporate,6010,TEC-PH-10004959,10049,1,0,251225
1861,US-2023-121251,26-03-2023,27-03-2023,First Class,GM-14440,Consumer,10009,FUR-BO-10001918,257568,2,2,-289764
1862,US-2023-121251,26-03-2023,27-03-2023,First Class,GM-14440,Consumer,10009,TEC-PH-10004896,11996,4,0,335888
1863,CA-2020-151078,12-11-2020,12-11-2020,Same Day,RF-19840,Consumer,78207,OFF-ST-10001328,49632,4,2,49632
1864,US-2022-100839,13-10-2022,17-10-2022,Standard Class,NC-18625,Corporate,80013,FUR-TA-10004575,72745,5,5,-465568
1865,US-2022-100839,13-10-2022,17-10-2022,Standard Class,NC-18625,Corporate,80013,FUR-FU-10001617,2496,3,2,4368
1866,US-2023-116659,12-11-2023,12-11-2023,Same Day,NG-18355,Corporate,43055,TEC-PH-10002824,370782,3,4,-926955
1867,CA-2023-118857,15-04-2023,18-04-2023,First Class,AH-10075,Corporate,89015,FUR-FU-10004460,19645,5,0,70722
1868,CA-2021-127110,25-06-2021,01-07-2021,Standard Class,CH-12070,Home Office,19143,OFF-PA-10003309,31104,6,2,108864
1869,CA-2021-127110,25-06-2021,01-07-2021,Standard Class,CH-12070,Home Office,19143,OFF-ST-10002554,78256,2,2,-176076
1870,CA-2022-148201,26-08-2022,29-08-2022,Second Class,CC-12145,Consumer,98103,OFF-PA-10000019,648,1,0,31104
1871,CA-2020-116932,21-07-2020,25-07-2020,Standard Class,ME-18010,Corporate,94122,OFF-AR-10002067,992,5,0,25792
1872,CA-2020-116932,21-07-2020,25-07-2020,Standard Class,ME-18010,Corporate,94122,FUR-CH-10001215,801568,2,2,50098
1873,CA-2020-116932,21-07-2020,25-07-2020,Standard Class,ME-18010,Corporate,94122,FUR-TA-10004175,272848,1,2,272848
1874,CA-2023-142888,21-11-2023,25-11-2023,Standard Class,BP-11230,Consumer,99207,FUR-TA-10004767,7098,1,0,205842
1875,CA-2020-147914,04-06-2020,09-06-2020,Standard Class,MP-17470,Home Office,43229,OFF-PA-10001685,16224,2,2,58812
1876,US-2022-112977,10-03-2022,16-03-2022,Standard Class,CJ-12010,Consumer,11561,FUR-BO-10003272,176784,1,2,-22098
1877,CA-2023-112039,25-03-2023,29-03-2023,Standard Class,JC-15775,Consumer,78207,TEC-PH-10000984,470376,3,2,470376
1878,CA-2023-118885,29-12-2023,02-01-2024,Standard Class,JG-15160,Consumer,90049,FUR-CH-10002880,393568,4,2,-442764
1879,CA-2023-118885,29-12-2023,02-01-2024,Standard Class,JG-15160,Consumer,90049,TEC-PH-10002563,302376,3,2,226782
1880,US-2023-166611,28-03-2023,02-04-2023,Standard Class,CK-12760,Corporate,32216,OFF-BI-10001191,68742,9,7,-481194
1881,CA-2021-109512,05-03-2021,05-03-2021,Same Day,LF-17185,Consumer,10011,OFF-EN-10002621,2934,3,0,1467
1882,CA-2021-109512,05-03-2021,05-03-2021,Same Day,LF-17185,Consumer,10011,FUR-CH-10001146,383607,7,1,639345
1883,CA-2021-109512,05-03-2021,05-03-2021,Same Day,LF-17185,Consumer,10011,OFF-ST-10000689,5634,4,0,67608
1884,CA-2022-118570,13-11-2022,17-11-2022,Standard Class,CC-12430,Home Office,19143,OFF-PA-10001289,217056,7,2,786828
1885,CA-2023-154718,19-01-2023,23-01-2023,Second Class,DL-12865,Consumer,76248,OFF-LA-10003714,6,2,2,21
1886,CA-2022-147578,22-04-2022,26-04-2022,Second Class,PG-18895,Consumer,94122,FUR-FU-10001889,3156,3,0,104148
1887,CA-2020-140165,13-05-2020,15-05-2020,First Class,EH-14005,Home Office,33012,OFF-FA-10002815,7104,2,2,23976
1888,CA-2020-140165,13-05-2020,15-05-2020,First Class,EH-14005,Home Office,33012,OFF-BI-10004519,398352,8,7,-33196
1889,CA-2020-142587,21-10-2020,22-10-2020,First Class,TB-21520,Consumer,45014,OFF-AP-10004708,121792,4,2,137016
1890,CA-2020-142587,21-10-2020,22-10-2020,First Class,TB-21520,Consumer,45014,FUR-TA-10000617,40959,3,4,-122877
1891,CA-2020-157623,14-03-2020,18-03-2020,Standard Class,DK-13225,Corporate,92646,OFF-PA-10001204,1056,2,0,4752
1892,CA-2020-157623,14-03-2020,18-03-2020,Standard Class,DK-13225,Corporate,92646,OFF-AR-10003723,338,1,0,12506
1893,CA-2023-145310,22-12-2023,24-12-2023,Second Class,JP-15520,Consumer,32127,OFF-EN-10002621,7824,1,2,2934
1894,CA-2022-100083,24-11-2022,29-11-2022,Standard Class,CD-11980,Consumer,97504,OFF-PA-10000241,24784,1,2,7745
1895,US-2023-108063,02-12-2023,05-12-2023,First Class,AS-10090,Consumer,22901,OFF-AR-10001446,3465,3,0,10395
1896,CA-2021-109197,31-12-2021,04-01-2022,Standard Class,JO-15280,Consumer,59801,OFF-BI-10004632,487984,2,2,152495
1897,CA-2023-141789,03-10-2023,06-10-2023,First Class,AC-10450,Consumer,55407,OFF-BI-10001359,179398,2,0,8431706
1898,CA-2020-169775,29-08-2020,02-09-2020,Second Class,RA-19945,Consumer,33178,OFF-EN-10001749,29808,2,2,108054
1899,CA-2020-169775,29-08-2020,02-09-2020,Second Class,RA-19945,Consumer,33178,OFF-BI-10004390,505176,4,7,-336784
